"","Gene","log2FC","pVal","qVal","Direction"
"2016","RAP2A",0.188863140101467,0.0246963263868153,0.360770046289869,"UP"
"2017","PGP",-8.09094458886477e-19,0.999999998552723,1,"DOWN"
"2018","ALDH4A1",0,1,1,"DOWN"
"2019","RFTN2",0.0391519714658927,0.532082449730716,1,"UP"
"2020","BAG5",0,1,1,"DOWN"
"2021","VPS50",-8.36419560063466e-20,0.999999999748206,1,"DOWN"
"2022","RMND1",0.0882523603874663,0.060782539311815,0.512671775028821,"UP"
"2023","PYGB",-0.0715249406729456,0.335774200246096,1,"DOWN"
"2024","FERMT2",-0.166632297729065,0.0563299715321637,0.494238821430811,"DOWN"
"2025","MARK4",-0.0212367741050738,0.512051855848843,1,"DOWN"
"2026","MICAL3",0.0349773945348266,0.368078460871084,1,"UP"
"2027","CROCC",1.11937383823541e-19,0.999999999555406,1,"UP"
"2028","AGO2",0,1,1,"DOWN"
"2029","PLXNB1",1.37955543650457e-18,0.99999999731553,1,"UP"
"2030","DNER",0,1,1,"DOWN"
"2031","ACAD9",0.034706415804246,0.206778464276577,0.904336678641695,"UP"
"2032","RHOT2",0.0992489269698961,0.130373307823856,0.720229930551282,"UP"
"2033","SYN3",3.68905497572101e-16,0.999999951963864,1,"UP"
"2034","RDH11",0.127286915771869,0.0112377727353899,0.248811311969492,"UP"
"2035","EIF3B",-6.30778770444852e-14,0.999999475157201,1,"DOWN"
"2036","RHOT1",0.114853846024924,0.0144449356024068,0.274744614075308,"UP"
"2037","LIN7A",5.23789339740809e-19,0.999999998918743,1,"UP"
"2038","SLC25A1",0.134326378545962,0.098474816666329,0.649017745191573,"UP"
"2039","SH2D5",0,1,1,"DOWN"
"2040","LRRC57",-7.84121225579014e-18,0.999999995122311,1,"DOWN"
"2041","COMMD10",0,1,1,"DOWN"
"2042","OPLAH",0,1,1,"DOWN"
"2043","SCAMP1",-1.87151954661414e-17,0.999999985679239,1,"DOWN"
"2044","TRHDE",0.00507227090274516,0.857656049363791,1,"UP"
"2045","RMDN3",0.116532731804532,0.0100927751790056,0.229328747865504,"UP"
"2046","LMBRD1",0,1,1,"DOWN"
"2047","GFM1",-0.00559170885270345,0.748056724677217,1,"DOWN"
"2048","EIPR1",0.0728500829048625,0.434933842213378,1,"UP"
"2049","PHYHIP",-0.169924362312253,0.165702013957016,0.81105269007631,"DOWN"
"2050","RTN1",-3.42272664538053e-18,0.999999996414107,1,"DOWN"
"2051","HSPA12A",-0.0394811802119206,0.149523075442198,0.769053349915042,"DOWN"
"2052","TACO1",0,1,1,"DOWN"
"2053","PDXK",-2.03296885375704e-16,0.999999985699118,1,"DOWN"
"2054","TRNT1",-0.0290722709966475,0.524971881101985,1,"DOWN"
"2055","DNM1L",-0.0420381119520879,0.520110422068167,1,"DOWN"
"2056","SAMM50",0.182643632258884,0.00212009614737002,0.10131027993055,"UP"
"2057","COQ9",7.29688130786565e-18,0.99999999395856,1,"UP"
"2058","ADGRG1",0,1,1,"DOWN"
"2059","PACS1",-0.0490042180831612,0.447287934757351,1,"DOWN"
"2060","LYRM4",1.13924811621817e-19,0.999999999683655,1,"UP"
"2061","FN3KRP",-0.0643107269543786,0.279950519711137,1,"DOWN"
"2062","SDHA",0.110865953176329,0.103952971671888,0.657013702181774,"UP"
"2063","HACD3",1.91676834325773e-17,0.999999992606096,1,"UP"
"2064","FIBP",0,1,1,"DOWN"
"2065","FNTB",0,1,1,"DOWN"
"2066","MRPL47",-2.26960935280244e-21,0.99999999999312,1,"DOWN"
"2067","ATAT1",0.127521773215326,0.134938387600229,0.7368311954895,"UP"
"2068","CBR3",-2.02064389703473e-13,0.999998750275185,1,"DOWN"
"2069","LY6H",1.65076045262575e-18,0.999999998735048,1,"UP"
"2070","LRRTM1",1.42653640265604e-11,0.999995701923019,1,"UP"
"2071","PLCL2",1.06581262544324e-19,0.999999999722762,1,"UP"
"2072","APPL2",0,1,1,"DOWN"
"2073","APPL1",1.00767279879491e-19,0.999999999640579,1,"UP"
"2074","NDUFS8",0.197445823830765,0.0748032054525818,0.570893970200381,"UP"
"2075","LGI3",0.0483391778537133,0.271440114823614,1,"UP"
"2076","PITRM1",-2.07713541161068e-18,0.999999996164843,1,"DOWN"
"2077","AGPAT4",0.0126378144581121,0.617099031842894,1,"UP"
"2078","LGI2",0.0424547267469508,0.304033183498227,1,"UP"
"2079","NAXE",2.42007694364807e-18,0.9999999981458,1,"UP"
"2080","SLC8A2",-1.98908580296291e-17,0.999999992718631,1,"DOWN"
"2081","GPT",-0.0147715033088236,0.624597627184857,1,"DOWN"
"2082","HIBCH",-1.3851970674586e-11,0.999984501158902,1,"DOWN"
"2083","ACAT1",0.0479301121748867,0.230011911308716,0.956797433150652,"UP"
"2084","BLMH",-3.28404383951424e-19,0.999999999528434,1,"DOWN"
"2085","GSPT1",-0.0037876964628566,0.829106737940942,1,"DOWN"
"2086","C1QTNF4",0,1,1,"DOWN"
"2087","ITPKA",-0.0622370372642509,0.315253918561001,1,"DOWN"
"2088","FAHD1",0,1,1,"DOWN"
"2089","MPDU1",0,1,1,"DOWN"
"2090","ALDH1L1",-0.0155636031590945,0.637227671697267,1,"DOWN"
"2091","SLC25A42",0.057163469966042,0.352222175420907,1,"UP"
"2092","SCCPDH",0.0444856359761171,0.452730088094118,1,"UP"
"2093","BPHL",-2.56051133828206e-16,0.999999955473576,1,"DOWN"
"2094","SYNGR3",-6.18296751652746e-17,0.999999978512237,1,"DOWN"
"2095","EIF3C",-0.0492977217456049,0.161635596205737,0.796652660255752,"DOWN"
"2096","CMBL",-4.2528633472239e-20,0.99999999993247,1,"DOWN"
"2097","UQCR10",1.11694897967667e-18,0.999999997965307,1,"UP"
"2098","DYNC1LI1",3.23008505748508e-15,0.999999856363923,1,"UP"
"2099","COQ6",0.0598567538865542,0.285814735971598,1,"UP"
"2100","CHMP7",0,1,1,"DOWN"
"2101","SSBP1",0.105359203199162,0.149307064029077,0.769053349915042,"UP"
"2102","AP3M2",-2.07792700635556e-16,0.999999965385516,1,"DOWN"
"2103","ABHD6",0,1,1,"DOWN"
"2104","PTRH2",0.121490015420871,0.190716730999703,0.870356224884314,"UP"
"2105","VPS18",0,1,1,"DOWN"
"2106","UBQLN1",-7.57571978616018e-19,0.999999999129544,1,"DOWN"
"2107","OLFM1",1.68199460351729e-17,0.999999996690636,1,"UP"
"2108","PLCD1",0,1,1,"DOWN"
"2109","MCAT",0,1,1,"DOWN"
"2110","ASPA",-2.14615030115003e-16,0.999999956812757,1,"DOWN"
"2111","MIC13",0.0646128399323692,0.216809699845001,0.929559287989004,"UP"
"2112","SCN1A",0.207535203304182,0.0335974190850635,0.409215768979584,"UP"
"2113","SEPT4",0.103358520543876,0.0017389192037228,0.0914258735498759,"UP"
"2114","CLYBL",-0.0489587347072901,0.0711093325606625,0.555162117016302,"DOWN"
"2115","RTTN",0.218578509483549,0.1774276417054,0.840048258857233,"UP"
"2116","LRRC8C",0.0443451692805493,0.227799893916122,0.953596601710914,"UP"
"2117","SH3KBP1",0,1,1,"DOWN"
"2118","CRTAC1",-7.24874670415727e-19,0.999999999260591,1,"DOWN"
"2119","SNAP47",-0.0420822755720313,0.425397831435336,1,"DOWN"
"2120","PRPSAP2",-4.20105723228233e-19,0.999999998985754,1,"DOWN"
"2121","ACTR1B",-5.61660532927232e-16,0.999999960220339,1,"DOWN"
"2122","PPP3CB",-0.0893562199850042,0.00375501713345591,0.126687125669215,"DOWN"
"2123","ARL6IP5",1.39386236948396e-17,0.999999996877593,1,"UP"
"2124","C1QBP",0.0782506211899874,0.214937110648417,0.928566022527651,"UP"
"2125","CADM1",0.0813026351314515,0.260298168092542,1,"UP"
"2126","ASPSCR1",0,1,1,"DOWN"
"2127","PPP3R1",-0.146040183615506,0.0254026490355167,0.369185165982843,"DOWN"
"2128","CLPTM1",0,1,1,"DOWN"
"2129","REEP2",0.0979822377996531,0.0655058885700565,0.533458874159598,"UP"
"2130","NT5M",0,1,1,"DOWN"
"2131","TUBG2;TUBG1",-0.0632456684536704,0.192235761333163,0.873998549187686,"DOWN"
"2132","SCO2",0,1,1,"DOWN"
"2133","MUL1",0,1,1,"DOWN"
"2134","RNPEP",-4.62993989798832e-17,0.999999996231863,1,"DOWN"
"2135","ABHD17C",0,1,1,"DOWN"
"2136","ACSF2",0,1,1,"DOWN"
"2137","MICU1",0,1,1,"DOWN"
"2138","SGTB",-1.33692003440749e-17,0.999999997093024,1,"DOWN"
"2139","SGIP1",-0.105346025842773,0.0675676061611384,0.537883696237827,"DOWN"
"2140","PIK3R4",-4.56686365614754e-18,0.999999995999098,1,"DOWN"
"2141","PRDX5",-0.158843578213057,0.0345267073915226,0.414613087913454,"DOWN"
"2142","NIT1",-2.65502797985354e-16,0.999999960667753,1,"DOWN"
"2143","PSMD2",1.89706946831659e-17,0.999999989582531,1,"UP"
"2144","ATP1A1",0.0458057791255678,0.237659424674773,0.978963385942308,"UP"
"2145","SIRT2",-1.4407856579357e-16,0.999999984671558,1,"DOWN"
"2146","MRPS23",0,1,1,"DOWN"
"2147","UBA5",-5.56312560031999e-08,0.999662708382291,1,"DOWN"
"2148","PDCD10",0,1,1,"DOWN"
"2149","LGALSL",3.85112724677174e-19,0.99999999961776,1,"UP"
"2150","ARL8A",0,1,1,"DOWN"
"2151","EPM2AIP1",0,1,1,"DOWN"
"2152","ERLEC1",0,1,1,"DOWN"
"2153","TMEM30A",0,1,1,"DOWN"
"2154","HNRNPU",0,1,1,"DOWN"
"2155","WASF3",-0.0160384013076033,0.44645821789548,1,"DOWN"
"2156","SLC14A1",7.33885244735274e-09,0.999832132759639,1,"UP"
"2157","PRKAG2",-0.16103009045958,0.0202427541177564,0.329700949251275,"DOWN"
"2158","CSPG4",0,1,1,"DOWN"
"2159","SORCS3",0.0826423657248645,0.159811550345738,0.792986461309239,"UP"
"2160","IPO4",6.57736089171256e-15,0.99999979640722,1,"UP"
"2161","IRGQ",0,1,1,"DOWN"
"2162","WDR13",0,1,1,"DOWN"
"2163","ACOT7",-4.34649982082288e-14,0.999999610042497,1,"DOWN"
"2164","SLC12A5",0.120695340252114,0.096515379120233,0.646843615209732,"UP"
"2165","PTPRA",5.27759201820671e-18,0.999999996179739,1,"UP"
"2166","NRBP2",-3.93924904333831e-17,0.999999987729209,1,"DOWN"
"2167","RAB14",0.02296924135028,0.216439267222917,0.929377095923858,"UP"
"2168","SEPT7",0.0677307929411998,0.00716315961676845,0.195231679860665,"UP"
"2169","S100A1",0,1,1,"DOWN"
"2170","PPP2R5D",-1.73749373564727e-18,0.999999996049864,1,"DOWN"
"2171","IDH3B",0,1,1,"DOWN"
"2172","HBA-A1;HBA",2.56876477196539e-17,0.999999997318826,1,"UP"
"2173","NDUFS1",0.126944978475073,0.118192369244365,0.691868811535189,"UP"
"2174","SLC27A4",0.0695188993745807,0.0813251038833004,0.591678642796153,"UP"
"2175","ITM2C",0.0338675308095214,0.25050060024055,1,"UP"
"2176","PPA2",-1.77895772669231e-39,1,1,"DOWN"
"2177","SEPT9",0.103901401077638,0.00113103148965307,0.0696813748190609,"UP"
"2178","DDX1",-6.42620406815242e-17,0.999999973266324,1,"DOWN"
"2179","MAP1LC3A",-0.0468608740818925,0.277290807763922,1,"DOWN"
"2180","PRKCE",-0.120597112198711,0.042116825124828,0.447037761811844,"DOWN"
"2181","CBR4",6.58898173020386e-17,0.9999999794704,1,"UP"
"2182","SH3BGRL3",0,1,1,"DOWN"
"2183","SMAP1",-4.45986823615097e-18,0.999999997315554,1,"DOWN"
"2184","GOLGA7",1.18140380555553e-19,0.999999999440856,1,"UP"
"2185","PSMB3",-0.127475256107123,0.0071055342964022,0.195231679860665,"DOWN"
"2186","VPS11",-1.63266113363358e-17,0.999999992385876,1,"DOWN"
"2187","SFXN1",0.217175281256832,0.0135389428743454,0.266453917402048,"UP"
"2188","NDUFS2",0.132133115996691,0.0972687202323995,0.646843615209732,"UP"
"2189","ATP4A",0.15665301138667,0.272299291587586,1,"UP"
"2190","GCSH",0,1,1,"DOWN"
"2191","CISD1",0.132991462473985,0.0582869968821715,0.507270326100688,"UP"
"2192","NCALD",-1.25022565010825e-15,0.999999924018949,1,"DOWN"
"2193","CRELD1",3.67617394287894e-14,0.999999568547508,1,"UP"
"2194","SPR",-7.70706795568282e-18,0.999999995411049,1,"DOWN"
"2195","VTI1B",1.10314249751327e-18,0.999999997056127,1,"UP"
"2196","DLG2",4.40873207922932e-18,0.999999995517226,1,"UP"
"2197","PSMG1",-0.142984340659592,0.00890124342718522,0.212688671732325,"DOWN"
"2198","BASP1",-3.01829825196364e-18,0.999999997813875,1,"DOWN"
"2199","PCDHGC5",-0.00979185002290262,0.755918264876043,1,"DOWN"
"2200","SFXN3",0.152112905123746,0.0286507372579084,0.385933715667834,"UP"
"2201","ASL",-3.12566596834321e-17,0.999999984955088,1,"DOWN"
"2202","SNX4",-1.00435156998451e-18,0.999999998156868,1,"DOWN"
"2203","ARHGAP35",-0.123274705907401,0.0787274156332315,0.581024728918172,"DOWN"
"2204","D6WSU163E",0,1,1,"DOWN"
"2205","L2HGDH",0.0180727290649239,0.561833326654995,1,"UP"
"2206","RPN1",0.0652650029243449,0.229038719687087,0.956797433150652,"UP"
"2207","PTK2B",-0.13121490205794,0.00811460241248762,0.209061665790817,"DOWN"
"2208","CAMK1",-1.84291861063507e-11,0.999994725853143,1,"DOWN"
"2209","PABPC4",6.23488713133018e-16,0.999999906542289,1,"UP"
"2210","GRHPR",-2.34699312908888e-16,0.999999984162447,1,"DOWN"
"2211","DIRAS1",9.81019154853835e-18,0.999999996416378,1,"UP"
"2212","SRGAP2",-0.0355245795364881,0.402806401484987,1,"DOWN"
"2213","PCCA",4.66761457856751e-18,0.999999994318621,1,"UP"
"2214","SPTBN4",-4.30120520256768e-18,0.999999995504966,1,"DOWN"
"2215","UGP2",2.370835463822e-14,0.999999590680555,1,"UP"
"2216","NECAB2",-0.0683549585242479,0.160784767209423,0.793839773992167,"DOWN"
"2217","RAB4B",0.0311601928728949,0.25582116038401,1,"UP"
"2218","DST",0,1,1,"DOWN"
"2219","SNCB",-5.14960866508404e-10,0.999976611048903,1,"DOWN"
"2220","FDPS;GM43738",0.0692755994635067,0.289244886797507,1,"UP"
"2221","WDR7",-0.101488385145602,0.0659183062358411,0.534692255968124,"DOWN"
"2222","SYT17",-1.19489252862709e-18,0.999999997753236,1,"DOWN"
"2223","SYT12",2.40138456982116e-18,0.999999996744198,1,"UP"
"2224","BRINP1",0.0460633885331057,0.223620244642371,0.947540611896093,"UP"
"2225","RANBP6",-0.124687598768416,0.0220692249588894,0.340330304212663,"DOWN"
"2226","TARDBP",0.0155504210644335,0.601863140168263,1,"UP"
"2227","ACAA1A;ACAA1B",-0.0556196293359,0.168384893750571,0.818962464979297,"DOWN"
"2228","COA7",0,1,1,"DOWN"
"2229","RASA1",-0.220275741891508,0.00131961841948774,0.0763224204250663,"DOWN"
"2230","CTTN",-0.0848661114827001,0.273243393937534,1,"DOWN"
"2231","FAM49B",9.14645262608726e-18,0.999999995180118,1,"UP"
"2232","CHMP1A",-0.0626738399210831,0.369605546900896,1,"DOWN"
"2233","MACROD1",-8.12202199858216e-15,0.999999770192399,1,"DOWN"
"2234","DARS",-0.0851507537244975,0.105491117973162,0.661044908800488,"DOWN"
"2235","MTHFD1",-0.0738513261054368,0.206403200908723,0.9041871345707,"DOWN"
"2236","TUBB6",0,1,1,"DOWN"
"2237","PDK3",0.0155187091058782,0.695038311866979,1,"UP"
"2238","MARC2",0.100427550060666,0.239261393883822,0.980788530780541,"UP"
"2239","PYCR2",0.0711287895198342,0.0974602059613817,0.646843615209732,"UP"
"2240","LRRC59",0.0360780320128149,0.307429788071843,1,"UP"
"2241","sp|Q922R1|CP070_MOUSE",-9.00218655121984e-16,0.999999892483602,1,"DOWN"
"2242","CSMD1",0.0502025143781233,0.275927382131848,1,"UP"
"2243","CAMK2G",1.03578836241338e-13,0.999999379503734,1,"UP"
"2244","IMPA1",0,1,1,"DOWN"
"2245","LETMD1",2.76686082193622e-14,0.999999499422095,1,"UP"
"2246","MPI",-4.90145305268384e-18,0.999999995672953,1,"DOWN"
"2247","SLC12A6;GM21985",0.0151504294217508,0.645026386787049,1,"UP"
"2248","SLC13A5",0.264136425773882,0.00135050013513558,0.0765463476594847,"UP"
"2249","SEC14L2",-7.2026112432319e-17,0.999999985476006,1,"DOWN"
"2250","WDR77",-0.0611447853793762,0.0792835446491466,0.582097320040626,"DOWN"
"2251","RGS14",-0.191214956628991,0.00439145234674565,0.14142472671224,"DOWN"
"2252","DERL1",0,1,1,"DOWN"
"2253","TUSC3",0.0531809152974712,0.320490321784406,1,"UP"
"2254","MPST",-0.152282533088316,0.135353906551743,0.737678790706997,"DOWN"
"2255","SLC22A23",0.164865935238541,0.0306194017385107,0.403465332983082,"UP"
"2256","PACSIN3",0,1,1,"DOWN"
"2257","GPR37L1",0.106950214164781,0.40171934726404,1,"UP"
"2258","PSMD6",3.62160940347429e-17,0.999999995193414,1,"UP"
"2259","RAP1B",-1.03612051124344e-16,0.999999979388943,1,"DOWN"
"2260","HOMER3",-2.88374663996745e-17,0.999999991654717,1,"DOWN"
"2261","GGT7",0,1,1,"DOWN"
"2262","SLC25A10",0.157586561715152,0.026216477249694,0.37714465241438,"UP"
"2263","HADHB",0.138117005503538,0.261781092201468,1,"UP"
"2264","PLPP3",0.0259786961786535,0.678928081593841,1,"UP"
"2265","RHEB",-0.204436141886631,0.00512693215648704,0.152944481384045,"DOWN"
"2266","SAR1A",0,1,1,"DOWN"
"2267","PSAT1",-2.36895290736462e-15,0.999999912965707,1,"DOWN"
"2268","VWA5A",-0.0180062129530589,0.555618085169019,1,"DOWN"
"2269","ME2",6.1441210233265e-19,0.999999999146298,1,"UP"
"2270","TMED9",0,1,1,"DOWN"
"2271","CYTH2",-2.8512104525615e-17,0.999999994538893,1,"DOWN"
"2272","ACO2",-0.0683485015140044,0.201911904987572,0.894810024316646,"DOWN"
"2273","EMC3",0,1,1,"DOWN"
"2274","DCTN2",1.54377591840986e-17,0.999999998342517,1,"UP"
"2275","DPP3",0,1,1,"DOWN"
"2276","NAMPT",7.28657705890933e-18,0.999999992383667,1,"UP"
"2277","DNAJB11",0.00614789566604507,0.690749596940906,1,"UP"
"2278","ITFG1",-5.06555934588459e-21,0.999999999973243,1,"DOWN"
"2279","SLC25A11",0.182268874130473,0.0124011494208893,0.255806089809451,"UP"
"2280","HIBADH",0,1,1,"DOWN"
"2281","CDS2",5.03921005670397e-17,0.999999990668164,1,"UP"
"2282","EIF2S2",0,1,1,"DOWN"
"2283","MAT2B",-4.76548847374872e-18,0.99999999605074,1,"DOWN"
"2284","SLC25A18",0.361040238891366,0.043365096074066,0.455172897310752,"UP"
"2285","RPS8",-0.230198495186317,0.00457891180815111,0.145091536036856,"DOWN"
"2286","DDAH2",0,1,1,"DOWN"
"2287","RTCB",-4.90162457018199e-18,0.999999998731007,1,"DOWN"
"2288","PTDSS1",0.173235402982033,0.0764718497708267,0.573336566800325,"UP"
"2289","GRPEL1",0,1,1,"DOWN"
"2290","ABHD12",1.04166702994377e-18,0.999999997174515,1,"UP"
"2291","PSPH",0.244360547600079,0.126214403169053,0.711791440631751,"UP"
"2292","sp|Q99M08|CD003_MOUSE",-5.89475821326699e-18,0.999999992894245,1,"DOWN"
"2293","NCK1",0,1,1,"DOWN"
"2294","DNAJA3",0.0623883457536153,0.185515357847333,0.858036672370778,"UP"
"2295","GRK2",3.22209518851525e-21,0.9999999999962,1,"UP"
"2296","PCCB",4.10157753827818e-17,0.999999982760764,1,"UP"
"2297","SLC12A9",0,1,1,"DOWN"
"2298","SLC25A20",0.167261852222747,0.0148671243210892,0.276333769119365,"UP"
"2299","TMEM121B",0.0254997841523773,0.556981835392589,1,"UP"
"2300","HSD17B10",0.0168859024294294,0.652963933370456,1,"UP"
"2301","RIMS1",1.01377074476093e-18,0.999999998283679,1,"UP"
"2302","RIMS1",0,1,1,"DOWN"
"2303","HSPBP1",0,1,1,"DOWN"
"2304","RAB27B",1.25075980376244e-13,0.999998879206837,1,"UP"
"2305","RTN4",1.75188168563685e-17,0.999999989214089,1,"UP"
"2306","RTN4",0,1,1,"DOWN"
"2307","RTN4R",0.0595290197003249,0.297860701620392,1,"UP"
"2308","UBXN6",0,1,1,"DOWN"
"2309","ARHGDIA",-8.44066706789873e-19,0.999999999080648,1,"DOWN"
"2310","RWDD1",-0.175151514826206,0.0139098516016098,0.269936913188539,"DOWN"
"2311","NDUFA5",0.19015284127653,0.0607415394014086,0.512671775028821,"UP"
"2312","SLC25A23",0.115562438086751,0.0486903334286071,0.466806873802168,"UP"
"2313","TOMM22",0.0418585516155947,0.348176107626808,1,"UP"
"2314","ATP5L",0.179829832315335,0.0584282382097361,0.507270326100688,"UP"
"2315","HINT3",-1.89352219644041e-16,0.9999999826216,1,"DOWN"
"2316","MYDGF",0,1,1,"DOWN"
"2317","GLO1",-0.00213480633615255,0.914578543930344,1,"DOWN"
"2318","MGST3",0,1,1,"DOWN"
"2319","GLOD4",-5.95241496755413e-18,0.999999995750172,1,"DOWN"
"2320","P2RY12",0,1,1,"DOWN"
"2321","ARPC5",-0.121158957593696,0.185897853505878,0.858036672370778,"DOWN"
"2322","ATG3",-0.021186380381981,0.513510956012434,1,"DOWN"
"2323","UQCR11",0,1,1,"DOWN"
"2324","LAP3",-0.110418355215502,0.0613637916450731,0.513753241074899,"DOWN"
"2325","SLC25A3",0.213850397201445,0.0360555262026426,0.422364184699084,"UP"
"2326","LAMTOR1",2.69055392433863e-16,0.999999948019197,1,"UP"
"2327","NDUFC2",0.162619920191784,0.0520268453499814,0.471067347354145,"UP"
"2328","PGLS",2.96761988400882e-17,0.999999986335584,1,"UP"
"2329","DECR1",0.133860879202958,0.230461721273494,0.956797433150652,"UP"
"2330","UQCRQ",0.15029224471223,0.138071188005882,0.743904461613438,"UP"
"2331","PKP2",1.29974356788865e-16,0.999999971659997,1,"UP"
"2332","NDUFA2",0.0436819703375466,0.466383828179081,1,"UP"
"2333","MIEN1",0,1,1,"DOWN"
"2334","SLC3A2",0.136617375793405,0.041436085237105,0.443786602920844,"UP"
"2335","FIS1",0.110541655264797,0.103548860215806,0.656504406826834,"UP"
"2336","TRAPPC5",-0.0955494579083431,0.358935784464242,1,"DOWN"
"2337","SDHB",0.123236650303805,0.100019443584084,0.650861696021478,"UP"
"2338","SLC4A10",0.187880457436658,0.00530792656096188,0.155079009007897,"UP"
"2339","SLC4A3",0.15932889542782,0.000561417883051597,0.0440813286210229,"UP"
"2340","RAB5A",0.0714571409737027,0.0981438427806878,0.648344173520907,"UP"
"2341","NIPSNAP3B",0.111756232314433,0.118196036192882,0.691868811535189,"UP"
"2342","RTRAF",1.60749938129657e-19,0.999999999775733,1,"UP"
"2343","PCYOX1",0,1,1,"DOWN"
"2344","NDUFB5",0.0462629954911515,0.402504700067587,1,"UP"
"2345","GMFB",-1.20107851010952e-18,0.999999998394847,1,"DOWN"
"2346","COTL1",0,1,1,"DOWN"
"2347","DENR",-0.0584657679180802,0.268092619461491,1,"DOWN"
"2348","SLC4A8",0.106053373383008,0.022178565998015,0.340330304212663,"UP"
"2349","SDCBP",-0.26029125007578,0.00261309632100142,0.107326303966928,"DOWN"
"2350","TXNDC17",0,1,1,"DOWN"
"2351","RPL21",-1.01926610098025e-17,0.999999992073233,1,"DOWN"
"2352","GLRX3",-0.0643223465830766,0.113587054265318,0.679125974236101,"DOWN"
"2353","TRAP1",0.0225086149529042,0.420301495371352,1,"UP"
"2354","SLC8A1",0.141287391997798,0.0481987953485711,0.466806873802168,"UP"
"2355","TMEM14C",0,1,1,"DOWN"
"2356","ATP5F1",0.157998164477757,0.0662233528033915,0.534692255968124,"UP"
"2357","RPS21",0.0370216718425756,0.579879984982715,1,"UP"
"2358","ACOT13",0.0413230847022154,0.378492684550604,1,"UP"
"2359","SLC25A46",3.55179346905811e-17,0.999999985926652,1,"UP"
"2360","RER1",0,1,1,"DOWN"
"2361","SIPA1L1",-0.129488713065436,0.0100128492944984,0.229328747865504,"DOWN"
"2362","YWHAB",-0.0400265677824389,0.515730914791887,1,"DOWN"
"2363","EMC6",0,1,1,"DOWN"
"2364","YKT6",0,1,1,"DOWN"
"2365","ARL8B",7.74784052530935e-16,0.999999912499481,1,"UP"
"2366","CYB5B",0.0491786969361667,0.4120675329372,1,"UP"
"2367","MRPS36",0,1,1,"DOWN"
"2368","SNAP23",0.155870699223032,0.00864889570936727,0.209495473849118,"UP"
"2369","NDUFA6",0.10475545684339,0.246185309653583,0.996698810797507,"UP"
"2370","NDUFB3",0.21260390362022,0.0818793685108107,0.591678642796153,"UP"
"2371","PSMD9",-8.67294337915602e-17,0.999999986696386,1,"DOWN"
"2372","PPID",-2.37655966483952e-16,0.999999978572664,1,"DOWN"
"2373","TMEM9",0.0728292927201443,0.152255753288726,0.776066195719876,"UP"
"2374","VTA1",0,1,1,"DOWN"
"2375","ATP6V1G1",-1.33725770868051e-17,0.999999996897316,1,"DOWN"
"2376","RPL14",-1.9522424384279e-18,0.999999997974385,1,"DOWN"
"2377","NDUFB7",0,1,1,"DOWN"
"2378","SRCIN1",0.135155580939328,0.0321918800496852,0.408257788940669,"UP"
"2379","UQCRFS1",0.108755372829383,0.128191648898836,0.715904761359397,"UP"
"2380","NECAP1",5.83927015082397e-19,0.999999998734276,1,"UP"
"2381","FAM136A",0,1,1,"DOWN"
"2382","ATP5S",0,1,1,"DOWN"
"2383","TPPP3",0,1,1,"DOWN"
"2384","MTFP1",0.154601147537851,0.0780798832757884,0.579262798962262,"UP"
"2385","SRPK2",0.308907412753344,0.0179000392986184,0.307446735589603,"UP"
"2386","OCIAD1",0.079509936422534,0.372688108236931,1,"UP"
"2387","EMC2",2.43031004894108e-16,0.999999980901483,1,"UP"
"2388","GDPD1",0.0815832130987867,0.126334190062728,0.711791440631751,"UP"
"2389","PRPS2",0,1,1,"DOWN"
"2390","MICU3",0.0188128149278789,0.621439303466168,1,"UP"
"2391","ARPC2",-3.37962853646418e-18,0.999999996286293,1,"DOWN"
"2392","MTFR1L",0.0336843822692239,0.337798608555574,1,"UP"
"2393","TUBB2B",0,1,1,"DOWN"
"2394","NDUFAF7",0,1,1,"DOWN"
"2395","ATIC",0,1,1,"DOWN"
"2396","SNX2",-9.19144419450745e-17,0.999999987449621,1,"DOWN"
"2397","DDAH1",-8.66829595273842e-15,0.999999798892229,1,"DOWN"
"2398","UQCC1",0.0685068179285604,0.08457645114814,0.60122283876364,"UP"
"2399","NAPG",-0.0114008539593086,0.655233246422528,1,"DOWN"
"2400","IST1",0,1,1,"DOWN"
"2401","YIF1B",0,1,1,"DOWN"
"2402","SUGT1",0,1,1,"DOWN"
"2403","TMED5",0.171415099161059,0.055591566356787,0.490799062477054,"UP"
"2404","COQ5",1.32740538747476e-17,0.999999994588118,1,"UP"
"2405","ABCB8",0.129783740883631,0.07798524403814,0.579262798962262,"UP"
"2406","GNG10;GM20503",0.081697885171304,0.239040806791305,0.980788530780541,"UP"
"2407","SDHD",0,1,1,"DOWN"
"2408","CACYBP",0,1,1,"DOWN"
"2409","TECR",0.0341252557991598,0.467186106777357,1,"UP"
"2410","BLVRA",7.65458301333886e-19,0.999999999088773,1,"UP"
"2411","TOMM34",-0.0766122875109357,0.0506394275483307,0.466806873802168,"DOWN"
"2412","ATP6AP2",5.57066976290696e-17,0.99999998325164,1,"UP"
"2413","sp|Q9CYS6|CB072_MOUSE;sp|Q9CYS6-2|CB072_MOUSE",0,1,1,"DOWN"
"2414","CAP2",-3.24066938251195e-18,0.99999999652687,1,"DOWN"
"2415","HDHD3",-0.051290468997012,0.319275598684797,1,"DOWN"
